146	88	67671	1584	32864	66049	325	246	230	250	10	0	435	177	234	269	4	0	168	248	238	181	10	0	208	200	243	213	9	0
146	180	81970	2282	2071	78151	280	288	305	206	9	0	198	296	340	262	14	0	280	259	139	191	20	0	165	285	194	251	7	0
146	134	82227	2276	2080	78065	424	105	107	405	10	0	358	143	111	464	12	0	97	322	292	99	12	0	64	335	340	90	10	0
146	42	81484	2237	1936	78714	123	427	384	113	11	0	159	370	396	108	10	0	360	113	89	331	14	0	271	137	91	322	9	0
197	88	81665	2253	1917	77630	225	361	330	120	11	0	274	274	286	177	9	0	260	256	200	143	8	0	221	232	115	211	10	0
197	180	81210	2267	1994	79045	316	262	150	294	19	0	340	288	181	266	12	0	206	208	221	220	9	0	170	258	230	186	10	0
197	134	81301	2258	2054	79860	128	444	345	124	10	0	128	460	350	111	11	0	379	95	109	341	15	0	299	96	114	355	12	0
197	42	82022	2353	2001	78117	420	151	145	383	15	0	460	135	112	360	2	0	138	355	293	95	13	0	79	387	281	113	9	0
171	88	82101	2285	2071	77525	136	422	395	94	15	0	420	154	141	394	6	0	117	386	306	82	9	0	320	124	93	335	11	0
171	180	81140	2206	1993	79041	369	142	115	376	17	0	136	463	291	109	12	0	361	106	91	329	11	0	80	445	268	96	11	0
171	134	82960	2315	2093	78762	368	269	189	280	19	0	244	320	250	293	11	0	231	262	208	186	13	0	197	230	248	197	13	0
171	42	81534	2308	2059	78772	220	278	317	206	15	0	419	247	232	214	12	0	229	232	164	228	8	0	184	297	144	210	8	0
121	88	83232	2285	2112	77227	511	73	141	377	10	0	199	305	482	112	12	0	345	94	96	311	13	0	86	308	373	93	8	0
121	180	83138	2315	2025	77552	138	421	360	75	10	0	357	111	125	428	14	0	141	344	326	61	14	0	232	108	120	338	19	0
121	134	80346	2212	2018	79486	314	183	271	237	13	0	336	213	224	339	10	0	161	243	200	214	14	0	137	264	242	191	8	0
121	42	80840	2234	2008	78175	278	297	229	255	13	0	153	266	423	222	3	0	237	196	158	226	12	0	155	171	244	297	6	0
121	88	82844	1402	1104	77365	139	129	140	136	8	0	142	101	159	147	3	0	87	129	109	140	8	0	64	103	104	84	1	0
121	180	81570	1318	981	78625	140	101	158	109	18	0	90	129	158	140	14	0	112	102	106	122	11	0	75	95	123	115	6	0
121	134	82002	1281	928	79225	158	104	153	128	12	0	98	125	123	132	8	0	109	141	142	144	13	0	60	97	94	103	5	0
121	42	82400	1327	882	77990	160	114	187	108	14	0	126	120	137	150	6	0	100	134	105	144	11	0	87	84	120	95	4	0
121	88	82125	1346	1173	77612	187	146	124	103	13	0	152	144	132	136	8	0	145	113	90	88	6	0	98	156	106	135	6	0
121	180	82469	1243	1167	78633	115	187	88	136	11	0	160	142	137	153	14	0	118	124	99	94	11	0	130	159	101	132	9	0
121	134	81433	1159	1202	79094	134	136	102	107	10	0	155	181	125	140	9	0	114	108	78	97	15	0	139	124	129	120	8	0
121	42	82153	1226	1109	77266	139	159	80	127	11	0	164	129	150	94	10	0	127	100	89	68	8	0	78	174	81	120	6	0
146	42	70483	1319	1287	65605	197	144	197	136	11	0	180	144	180	151	4	0	110	95	93	84	4	0	70	71	131	108	8	0
197	42	56419	1245	1142	48713	183	124	210	177	11	0	229	158	229	156	7	0	128	102	77	67	6	0	106	93	92	88	12	0
171	42	57121	1318	1209	48087	131	87	198	137	11	0	206	172	173	124	4	0	144	121	112	93	10	0	91	100	132	116	6	0
121	42	55656	1245	1079	49636	201	141	139	120	9	0	159	138	206	168	5	0	133	104	96	85	4	0	81	79	119	81	10	0
121	42	54351	846	555	50027	134	109	155	113	4	0	32	26	39	37	4	0	25	26	36	35	1	0	61	69	74	75	7	0
121	42	53388	815	671	51452	49	35	44	24	12	0	140	150	131	100	4	0	113	90	91	74	5	0	18	26	40	33	4	0
146	42	59978	1034	994	59175	99	111	101	127	8	0	87	89	136	193	3	0	124	138	104	130	4	0	98	167	95	142	8	0
197	42	46922	1146	1102	51844	120	156	84	101	7	0	140	162	94	116	5	0	82	86	133	187	8	0	95	169	115	141	8	0
171	42	45081	1181	1048	53070	119	147	91	121	8	0	101	118	100	133	4	0	106	126	106	147	8	0	110	188	98	120	14	0
121	42	48924	1166	1046	50378	103	127	101	141	6	0	99	135	132	166	5	0	133	166	89	133	11	0	88	140	88	137	3	0
121	42	47020	876	697	52215	17	20	30	35	11	0	93	106	93	114	10	0	78	112	89	111	7	0	20	38	23	22	3	0
121	42	47088	704	608	52268	113	153	73	87	7	0	29	37	17	34	4	0	24	46	21	27	6	0	84	115	91	106	3	0
