33	83	106012	3131	30953	100356	573	510	521	468	25	0	716	398	504	537	17	0	328	476	446	426	18	0	342	416	453	434	18	0
33	178	134685	4538	4093	124280	534	504	584	530	23	0	441	605	602	517	18	0	469	376	429	479	26	0	344	516	454	435	18	0
33	131	132844	4554	4004	127637	714	421	330	616	20	0	515	388	493	743	18	0	423	606	516	276	31	0	225	442	650	342	31	0
33	35	135535	4453	4017	126316	354	549	813	368	29	0	580	544	680	357	19	0	449	318	429	577	30	0	419	382	346	548	16	0
85	83	133139	4394	4080	124631	439	622	553	431	25	0	540	545	513	486	21	0	425	502	416	423	23	0	359	499	334	482	22	0
85	178	132661	4748	3915	127791	636	682	347	556	33	0	431	483	475	647	30	0	514	597	375	427	26	0	306	443	452	539	19	0
85	131	132603	4657	4030	128464	368	654	670	393	25	0	445	673	588	483	25	0	519	280	373	542	21	0	429	311	373	550	13	0
85	35	135652	4402	3858	123753	630	266	689	596	25	0	830	328	537	537	26	0	265	466	497	431	32	0	172	614	537	325	19	0
59	83	134901	4502	4208	124933	431	751	604	372	30	0	675	518	415	521	8	0	310	633	401	404	28	0	352	452	192	562	11	0
59	178	135719	4549	4108	125276	756	396	432	520	33	0	483	661	724	367	20	0	531	357	339	452	29	0	238	597	587	310	15	0
59	131	131307	4534	4021	128898	684	475	547	396	28	0	467	537	748	357	27	0	430	537	332	526	20	0	316	474	373	586	16	0
59	35	131357	4463	3911	126681	635	612	507	409	19	0	681	503	446	443	15	0	433	592	384	359	36	0	318	585	358	419	11	0
6	83	132670	4602	4084	126989	676	356	436	670	20	0	404	599	734	430	16	0	472	385	249	626	23	0	152	592	466	462	11	0
6	178	134431	4316	3903	125868	415	676	584	363	29	0	593	460	449	614	17	0	308	651	500	368	23	0	428	455	280	584	14	0
6	131	135524	4516	4075	126331	428	479	633	459	26	0	511	453	572	511	17	0	317	432	446	475	19	0	314	398	367	540	21	0
6	35	131807	4415	4016	128369	612	537	492	398	19	0	348	342	761	589	19	0	444	499	285	529	25	0	206	432	472	643	17	0
6	83	132414	2348	2204	127544	210	231	236	275	16	0	285	286	284	327	14	0	176	226	187	264	13	0	155	235	245	253	11	0
6	178	133659	2546	2005	128851	262	246	338	304	19	0	154	292	193	320	9	0	266	235	274	269	26	0	150	185	231	220	10	0
6	131	130204	2534	1932	129508	248	232	304	238	16	0	229	208	357	260	23	0	197	214	230	274	16	0	129	227	209	297	7	0
6	35	135628	2348	2253	126701	235	232	290	289	13	0	228	223	339	279	10	0	234	223	247	263	16	0	141	216	255	252	22	0
6	83	131728	2877	1999	127527	321	338	246	230	23	0	237	339	235	311	10	0	212	314	143	247	16	0	166	303	190	243	13	0
6	178	131488	2399	2273	130008	296	278	218	241	23	0	336	268	291	244	18	0	241	245	218	153	20	0	217	265	258	236	14	0
6	131	131657	2221	2324	127701	286	247	199	181	18	0	323	345	271	313	11	0	149	237	129	180	19	0	199	320	265	275	15	0
6	35	134229	2515	2262	126331	311	394	250	279	16	0	332	236	283	197	18	0	290	255	216	208	19	0	168	246	181	203	18	0
33	35	115513	2878	2476	99748	470	352	372	261	15	0	476	323	460	309	14	0	282	215	202	179	10	0	194	208	260	209	6	0
85	35	99874	2693	2462	71715	428	335	317	247	22	0	429	322	360	283	16	0	322	288	259	220	15	0	236	287	241	198	12	0
59	35	86647	2775	2470	83442	336	262	337	248	15	0	401	308	282	227	16	0	368	295	275	254	19	0	200	276	323	284	11	0
6	35	81591	2764	2382	87738	430	319	364	265	19	0	418	277	431	307	18	0	282	232	283	216	12	0	162	226	304	241	7	0
6	35	92539	1455	1605	79371	191	143	208	176	13	0	210	136	250	168	10	0	78	79	80	77	10	0	121	138	221	188	7	0
6	35	100379	1535	1554	70778	158	135	137	104	6	0	311	206	239	193	13	0	207	166	120	115	4	0	74	84	100	84	5	0
33	35	92800	2101	2128	96082	125	172	176	178	10	0	122	159	193	230	9	0	144	201	139	184	9	0	109	199	158	199	5	0
85	35	76246	2243	2075	72459	156	199	108	150	10	0	152	183	118	140	6	0	96	114	130	160	8	0	90	172	110	152	2	0
59	35	74206	2313	2037	74004	166	184	150	165	3	0	119	169	147	168	4	0	132	179	126	187	9	0	109	180	137	184	6	0
6	35	75110	2345	2061	73304	172	174	95	111	10	0	117	157	121	136	9	0	131	183	88	120	5	0	88	171	111	140	6	0
6	35	70710	1553	1382	76823	27	45	49	54	8	0	87	108	95	116	2	0	72	104	85	133	6	0	38	82	80	91	8	0
6	35	73033	1246	1289	74760	100	130	86	94	7	0	80	98	56	73	7	0	55	78	49	47	6	0	76	151	85	119	9	0
