33	84	125643	4111	3605	118526	566	505	398	435	15	0	610	333	450	608	19	0	312	568	355	365	17	0	293	412	392	525	24	0
33	176	126753	4173	3852	118237	495	331	645	494	17	0	444	564	638	376	14	0	505	304	355	464	22	0	245	540	399	356	18	0
33	130	126537	4075	3717	118016	612	249	518	634	21	0	600	360	421	575	23	0	286	489	511	377	22	0	221	533	504	302	18	0
33	38	124015	4197	3626	119695	405	638	502	256	29	0	391	576	624	333	20	0	497	389	202	500	19	0	364	405	285	544	20	0
84	84	125804	4023	3586	115728	697	461	490	239	25	0	646	478	526	245	15	0	602	335	313	301	20	0	419	433	302	308	22	0
84	176	124421	4012	3748	120514	412	516	378	548	22	0	559	561	371	509	22	0	383	422	394	444	18	0	328	451	371	426	13	0
84	130	124148	4254	3593	120421	516	611	640	223	22	0	464	553	639	242	17	0	477	442	213	539	23	0	357	397	234	568	16	0
84	38	124443	4121	3793	117741	634	406	370	496	25	0	629	445	381	501	22	0	347	567	408	272	19	0	259	610	416	290	17	0
59	84	124286	3907	3576	118648	456	606	563	262	33	0	649	367	381	526	19	0	398	503	457	221	24	0	453	256	323	427	20	0
59	176	124532	4079	3552	118251	621	339	367	585	22	0	351	580	615	378	29	0	478	339	254	507	25	0	184	537	497	336	14	0
59	130	125103	4181	3752	118244	578	576	393	412	17	0	404	657	511	407	20	0	493	483	311	326	22	0	368	436	372	410	17	0
59	38	125895	4252	3730	117846	533	596	541	412	25	0	705	487	371	441	18	0	412	487	385	347	24	0	312	579	326	308	12	0
7	84	127399	4005	3746	116685	640	366	406	528	12	0	420	539	640	387	19	0	424	362	231	433	23	0	172	563	473	332	12	0
7	176	126311	4034	3662	118672	394	700	503	310	19	0	448	373	456	700	14	0	323	599	408	284	15	0	325	282	322	609	16	0
7	130	126044	4168	3734	118975	532	467	559	342	30	0	530	372	564	451	20	0	338	524	366	421	16	0	289	415	365	526	15	0
7	38	126802	4137	3724	118531	562	473	398	446	21	0	366	533	624	428	21	0	508	386	291	380	21	0	267	409	410	387	12	0
7	84	126028	2687	1880	117276	273	282	284	306	18	0	217	173	278	245	13	0	209	265	213	270	21	0	133	144	169	183	6	0
7	176	123919	2361	1656	120924	224	182	305	231	20	0	193	277	279	329	13	0	215	183	227	265	24	0	132	207	222	221	13	0
7	130	127093	2151	2043	118319	204	230	200	235	17	0	200	292	240	339	6	0	198	172	221	189	29	0	164	167	257	178	9	0
7	38	124305	2237	1817	117493	243	211	278	245	22	0	207	211	259	250	19	0	139	214	196	240	19	0	119	173	208	207	9	0
7	84	125923	2424	2156	118482	311	285	244	230	20	0	276	251	238	213	8	0	246	247	196	189	17	0	133	275	182	234	12	0
7	176	124063	2394	1826	120501	266	275	209	225	12	0	311	214	277	209	15	0	259	216	188	169	14	0	178	219	232	180	12	0
7	130	125344	2145	2089	119384	320	298	243	223	18	0	300	301	213	229	15	0	233	279	146	196	25	0	180	210	207	188	9	0
7	38	126165	2438	1888	118404	284	251	235	220	15	0	321	206	262	178	6	0	260	239	191	167	16	0	135	263	158	216	8	0
33	38	106206	2615	2230	103531	316	242	422	268	11	0	331	263	381	301	8	0	193	183	245	228	23	0	144	144	305	286	8	0
84	38	88173	2556	2291	71974	359	261	380	260	18	0	389	290	398	289	14	0	266	197	198	168	7	0	165	177	257	206	6	0
59	38	83554	2479	2276	76011	358	273	346	283	12	0	362	301	351	270	9	0	256	222	202	183	14	0	175	192	247	223	11	0
7	38	87206	2437	2236	72948	382	273	362	276	20	0	366	309	374	265	12	0	223	192	224	190	11	0	188	227	236	207	6	0
7	38	91057	1560	1276	68973	230	185	221	173	5	0	120	88	149	103	5	0	75	62	74	56	8	0	98	117	144	128	6	0
7	38	84250	1393	1274	75557	137	124	134	77	10	0	250	192	227	143	7	0	144	159	122	114	10	0	98	123	111	85	11	0
33	38	93909	1999	1775	86117	184	222	220	292	10	0	154	243	236	290	7	0	188	233	196	274	23	0	146	253	177	245	12	0
84	38	72489	2132	1826	67388	288	363	174	222	12	0	232	321	231	256	15	0	163	202	162	223	13	0	138	244	137	186	11	0
59	38	68816	2158	1961	70860	263	294	152	227	14	0	161	213	239	289	10	0	188	282	205	220	17	0	156	262	200	289	9	0
7	38	70850	2053	1824	69632	259	256	197	235	14	0	194	246	209	280	13	0	194	239	152	211	17	0	119	214	184	278	6	0
7	38	73323	1673	1381	66544	56	78	69	96	6	0	116	133	155	182	6	0	110	147	135	150	7	0	36	80	66	95	7	0
7	38	58137	1168	1034	79800	132	162	94	132	12	0	68	82	53	77	6	0	106	145	85	101	8	0	102	190	112	156	14	0
