140	86	117283	3755	3441	110599	500	469	351	441	23	0	458	352	427	530	28	0	291	453	352	384	19	0	266	344	364	504	13	0
140	180	116372	3717	3256	111615	533	512	363	333	23	0	251	423	543	496	18	0	478	419	273	278	28	0	214	387	423	412	19	0
140	133	115033	3738	3194	110817	592	205	370	594	30	0	577	297	326	502	17	0	178	481	445	305	18	0	147	467	424	292	17	0
140	39	115887	3650	3285	110175	339	611	521	273	19	0	277	453	636	377	9	0	512	266	238	459	20	0	298	216	285	545	13	0
191	86	117134	3808	3314	108079	556	392	509	300	17	0	417	420	535	363	15	0	464	345	362	295	26	0	334	345	414	308	14	0
191	180	116130	3770	3354	109938	512	530	295	425	27	0	375	437	396	482	12	0	370	478	312	355	16	0	245	350	384	432	21	0
191	133	115290	3861	3235	112587	319	577	543	264	18	0	304	569	512	306	15	0	533	250	251	434	17	0	431	213	313	498	11	0
191	39	115291	3845	3285	111465	661	404	265	444	10	0	575	256	336	572	19	0	344	583	383	236	25	0	154	509	556	227	18	0
165	86	116739	3684	3122	107844	346	561	535	253	20	0	602	278	293	502	13	0	270	506	413	223	17	0	386	247	254	412	10	0
165	180	112877	3645	3269	113145	536	296	259	527	22	0	295	569	543	311	14	0	510	249	284	454	21	0	151	480	510	267	14	0
165	133	116052	3734	3281	109775	490	498	440	411	18	0	409	582	431	361	19	0	349	424	304	391	23	0	293	371	300	352	10	0
165	39	117162	3782	3174	109360	379	410	474	444	19	0	552	286	374	466	14	0	311	364	406	358	26	0	225	417	406	354	19	0
114	86	114002	3633	3246	109860	623	247	373	508	15	0	262	344	758	355	21	0	393	296	264	500	22	0	95	390	559	348	15	0
114	180	114429	3689	3290	112002	220	613	557	296	20	0	444	294	286	701	14	0	262	554	449	236	16	0	364	268	218	551	18	0
114	133	116332	3676	3262	111299	502	379	423	402	20	0	480	247	419	569	12	0	291	440	344	355	20	0	193	415	447	352	16	0
114	39	115833	3581	3263	109411	369	419	418	425	22	0	253	479	585	348	11	0	392	284	327	430	16	0	287	263	388	471	9	0
114	86	117644	2662	2399	110194	183	211	257	229	23	0	174	197	253	243	14	0	132	195	142	221	20	0	111	185	166	239	16	0
114	180	116113	1990	1743	110450	230	163	218	208	12	0	185	244	220	299	22	0	142	188	182	222	21	0	108	208	190	243	14	0
114	133	115741	1892	1858	111807	220	157	217	164	16	0	237	202	320	200	11	0	124	193	150	202	16	0	122	204	174	229	10	0
114	39	116159	1796	1880	110793	208	147	223	139	11	0	219	235	277	328	11	0	135	185	133	185	17	0	144	202	229	198	13	0
114	86	117854	2128	1927	108482	286	216	212	166	9	0	267	213	237	152	14	0	266	181	164	133	15	0	146	212	182	162	4	0
114	180	116813	2031	1751	110652	243	248	157	186	17	0	284	248	224	201	8	0	186	216	155	188	23	0	153	226	149	186	6	0
114	133	117718	1954	1852	110500	275	233	183	186	11	0	239	265	221	201	13	0	180	220	156	179	18	0	143	205	190	185	7	0
114	39	115316	2022	1675	109465	240	261	180	225	17	0	247	220	241	159	14	0	233	175	190	174	18	0	145	234	148	178	9	0
140	39	109127	2345	1839	104591	182	117	167	124	7	0	147	115	184	147	5	0	98	103	167	109	6	0	67	70	161	118	15	0
191	39	85455	2371	1877	63154	287	215	131	116	5	0	164	134	231	146	6	0	176	142	53	61	0	0	68	90	87	98	7	0
165	39	81365	2283	1927	66995	176	109	142	120	7	0	193	154	98	87	6	0	133	110	86	86	7	0	97	108	104	82	0	0
114	39	79858	2217	1992	68474	216	178	228	178	11	0	194	174	256	196	11	0	120	107	163	142	9	0	94	109	166	141	10	0
114	39	77410	1746	1443	70134	135	107	135	120	5	0	74	50	91	76	6	0	55	65	62	60	8	0	70	102	137	100	9	0
114	39	80710	1238	1249	67757	61	34	47	31	2	0	109	57	96	67	4	0	68	60	59	50	5	0	28	47	31	36	6	0
140	39	74317	2003	1845	67929	153	195	174	231	9	0	146	214	188	265	10	0	157	214	168	187	14	0	167	237	133	172	9	0
191	39	63634	1934	1643	67370	229	265	135	179	15	0	197	236	164	236	8	0	215	282	168	211	7	0	116	233	155	187	10	0
165	39	59041	2019	1627	71030	188	240	152	227	14	0	179	224	132	183	11	0	165	214	165	278	16	0	173	335	124	198	12	0
114	39	64959	1845	1705	66080	207	220	187	206	9	0	184	211	199	246	11	0	155	211	162	209	17	0	134	215	173	273	12	0
114	39	65972	1604	1530	64738	69	77	55	74	4	0	141	165	131	174	10	0	92	129	116	162	12	0	42	73	62	92	3	0
114	39	62458	1095	938	68323	124	182	100	134	5	0	53	73	41	67	7	0	84	80	60	76	10	0	107	212	118	163	8	0
