150	93	66163	1725	1550	63807	249	232	147	205	13	0	348	57	93	289	2	0	68	299	186	100	9	0	175	133	171	168	3	0
150	187	65109	1718	1522	64833	163	202	205	168	10	0	48	336	297	120	4	0	268	89	79	229	6	0	118	227	131	192	8	0
150	140	65419	1702	1581	64518	382	25	40	368	14	0	270	102	75	364	12	0	66	307	226	42	12	0	32	295	293	25	4	0
150	46	66174	1758	1448	63663	47	371	333	47	13	0	157	262	312	58	2	0	297	68	30	261	14	0	226	67	47	330	5	0
201	93	66139	1672	1586	63422	165	205	287	87	9	0	151	303	264	106	7	0	213	111	110	149	4	0	169	170	87	198	11	0
201	187	65796	1604	1491	63328	255	206	98	257	7	0	310	174	96	233	6	0	108	186	167	172	11	0	123	182	185	131	16	0
201	140	65567	1682	1559	63668	26	391	312	41	12	0	69	390	291	61	10	0	244	27	49	330	10	0	313	42	33	278	10	0
201	46	65583	1687	1514	63805	337	43	84	325	10	0	375	50	88	326	7	0	40	271	243	66	11	0	25	335	244	41	6	0
175	93	65281	1766	1521	63247	43	388	360	42	11	0	360	98	68	282	12	0	64	274	294	47	9	0	270	67	37	259	5	0
175	187	65612	1732	1492	64022	337	45	60	330	8	0	90	365	311	60	16	0	310	39	39	285	12	0	27	359	238	31	6	0
175	140	65338	1702	1561	64292	241	219	143	235	12	0	123	347	220	163	7	0	225	159	122	166	11	0	168	153	159	138	7	0
175	46	65651	1777	1512	64272	154	247	301	139	10	0	387	101	116	212	8	0	118	218	188	183	12	0	134	223	100	185	9	0
124	93	65809	1751	1584	64189	407	25	47	338	6	0	84	290	346	69	9	0	251	74	51	281	10	0	24	267	270	40	9	0
124	187	64900	1775	1522	64460	43	368	323	46	17	0	315	39	77	387	10	0	45	334	270	39	6	0	219	40	42	348	12	0
124	140	65088	1702	1437	64029	223	202	215	148	6	0	215	125	133	257	12	0	95	255	175	155	9	0	124	183	169	173	8	0
124	46	66353	1759	1480	63744	249	211	140	190	12	0	131	182	353	179	12	0	215	155	124	156	12	0	100	147	124	188	10	0
124	93	66228	1380	1069	63945	118	94	120	106	10	0	99	74	100	96	3	0	81	114	81	124	8	0	75	38	66	49	8	0
124	187	65886	1052	721	63545	154	84	130	111	7	0	55	94	65	134	7	0	70	119	92	113	7	0	55	88	66	97	6	0
124	140	65271	1061	686	64665	85	110	121	105	7	0	60	85	83	105	9	0	112	97	105	104	9	0	47	62	65	86	4	0
124	46	65080	1015	658	64599	135	77	147	97	6	0	75	88	83	93	11	0	64	101	68	119	9	0	59	55	88	49	3	0
124	93	66392	1011	907	63387	129	94	87	83	6	0	130	95	107	102	4	0	91	81	59	51	6	0	92	115	88	96	4	0
124	187	65437	878	900	63705	68	128	65	78	6	0	138	110	111	95	4	0	96	83	64	66	6	0	73	133	60	103	8	0
124	140	65698	866	873	64148	130	115	85	82	11	0	119	130	77	110	8	0	73	87	57	69	8	0	89	101	94	96	3	0
124	46	65833	948	852	63914	87	166	75	97	4	0	149	87	135	65	12	0	103	59	75	53	6	0	65	157	52	123	7	0
150	46	45465	921	807	40043	144	141	114	108	7	0	140	125	113	100	7	0	64	67	81	64	6	0	43	54	96	82	6	0
201	46	44000	956	788	40988	114	95	163	111	9	0	141	104	116	92	4	0	100	109	40	59	9	0	78	86	59	51	8	0
175	46	43848	886	795	40854	96	84	147	105	7	0	172	144	93	86	7	0	95	64	56	46	3	0	52	70	94	78	3	0
124	46	43594	908	804	41557	148	108	103	82	7	0	105	102	152	98	6	0	95	70	83	63	6	0	68	72	85	64	8	0
124	46	43773	766	619	41265	125	87	131	99	3	0	11	13	21	12	7	0	6	9	7	14	9	0	67	54	66	74	2	0
124	46	43484	643	439	41259	11	19	7	12	6	0	132	93	126	95	4	0	90	86	45	57	4	0	7	7	11	12	5	0
150	46	44477	1101	917	48388	73	102	82	99	9	0	48	69	105	130	6	0	106	128	82	113	9	0	92	150	67	105	5	0
201	46	38576	941	810	45324	103	156	63	67	9	0	91	125	64	90	3	0	79	92	92	132	2	0	84	121	69	118	6	0
175	46	39820	912	827	44768	81	138	64	104	8	0	69	99	76	104	6	0	75	83	84	103	5	0	106	159	76	98	11	0
124	46	39238	918	833	44590	86	107	76	88	7	0	64	95	95	118	4	0	102	130	80	100	6	0	71	93	88	112	10	0
124	46	39218	823	663	44835	4	8	7	8	3	0	54	89	76	112	5	0	93	84	98	113	11	0	7	10	13	18	4	0
124	46	38277	590	470	46164	102	104	59	78	4	0	13	6	8	14	6	0	18	19	17	13	8	0	78	99	76	108	5	0
